sample_id,url,label,sample_origin,source_type,label_quality,group_id,capture_date,html_path,quality_status,quality_score,split,training_eligible,url_technique_id,html_technique_id,url_length,host_length,registrable_domain_length,subdomain_count,path_length,path_depth,query_length,query_param_count,fragment_length,digit_ratio,special_ratio,hyphen_count,dot_count,at_count,percent_encoded_count,host_entropy,path_entropy,token_count,token_length_mean,token_length_std,long_random_token_count,suspicious_token_count,is_https,has_ip_host,has_idn_or_punycode,unicode_confusable_count,nonstandard_port,repeated_character_run,redirect_count,cross_domain_redirect_count,html_bytes_log,visible_text_length_log,word_count_log,persian_character_ratio,replacement_character_count,mojibake_marker_count,title_present,title_length_log,title_domain_token_overlap,total_tags_log,max_dom_depth,max_siblings_log,form_count,password_input_count,email_input_count,text_input_count,hidden_input_count,button_count,external_form_action_count,form_action_cross_domain_ratio,internal_link_count_log,external_link_count_log,external_link_ratio,empty_link_count_log,image_count_log,iframe_count,script_count_log,external_script_ratio,stylesheet_count_log,external_stylesheet_ratio,favicon_count,favicon_same_domain,local_asset_ratio,data_uri_count_log,blob_reference_count,eval_count,atob_count,document_write_count,window_location_count,meta_refresh_count,credential_keyword_count_log,captcha_keyword_count_log,network_host_count_log,external_network_host_ratio,has_content_security_policy,has_hsts,has_x_frame_options,domain_age_days_log,domain_age_missing,dns_address_count_log,dns_missing,tls_days_remaining_log,tls_missing,popularity_rank_log,popularity_missing
20260128__asemanam.ir__6115d3450ff0__legitimate,https://asemanam.ir/,0,real,legitimate_archive,verified_legitimate,asemanam.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__asemanam.ir__6115d3450ff0.html,ok,1.0,train,1,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,2.8453509366224368,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.411239237008592,13.157062344393227,7.4673710669175595,0.010018294108215349,0.0,0.0,1.0,4.48863636973214,0.0,7.138073034044347,15.0,4.465908118654584,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,5.683579767338681,2.833213344056216,0.05177993527508091,1.0986122886681098,3.5263605246161616,0.0,2.3978952727983707,0.1,0.6931471805599453,0.0,4.0,1.0,0.8876404494382022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__asemanam.ir__6115d3450ff0__phishing,https://xn--smanm-3vee0b.ir/,1,synthetic,persianphish_generated,generated_phishing,asemanam.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__asemanam.ir__6115d3450ff0__T07.html,ok,0.9907,train,1,T01,T07,28.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2857142857142857,3.0,1.0,0.0,0.0,3.6818808028034016,-0.0,5.0,4.0,1.6733200530681511,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.003240170661337,9.039789270781144,7.465655310134056,0.6138061914363658,0.0,0.0,1.0,4.48863636973214,0.0,7.1372784372603855,15.0,4.465908118654584,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,5.6131281063880705,3.6109179126442243,0.11650485436893204,1.0986122886681098,3.5263605246161616,0.0,2.3978952727983707,0.1,0.6931471805599453,0.0,4.0,1.0,0.7971830985915493,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__ashtad.ir__ae95d91fca4c__legitimate,https://ashtad.ir/,0,real,legitimate_archive,verified_legitimate,ashtad.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__ashtad.ir__ae95d91fca4c.html,ok,0.9653,train,1,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,2.94770277922009,-0.0,3.0,4.333333333333333,1.699673171197595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.407342702395164,7.177782416195197,5.5053315359323625,0.7532467532467533,0.0,0.0,1.0,3.784189633918261,0.0,6.218600119691729,19.0,4.02535169073515,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6635616461296463,1.791759469228055,0.11627906976744186,1.6094379124341003,2.3978952727983707,0.0,3.258096538021482,0.0,3.4965075614664802,0.0,3.0,1.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__ashtad.ir__ae95d91fca4c__phishing,https://ashtad.ir/?AC2pdY=Xccyw9C6a2CceiewjDMYiTzvVsjuCL4V&1e9sv0=BwScad9U76OxdKe9sNKPhTfDqqzIeOVW&6msi6N=biTRPjGPxx2xjKFgqppXLYoJw0WRxwCv&PytQND=rDnAUyDheT99y0TOP30bcWTd0uOdudmx&jPmFbv=scvfAzEVzBFxGu7FLBZdAJh4JLP96ChZ&QZ0eDm=ijoZKC2r7rR9d3t6FFrdYUgXqtYzZfuC&iEecvU=fXaPfsSsnyqwXnESj1cRUrp0ZgXkVzd6&0qaKl4=bNxWh2E9vzi3S08o2VrmTsxCz6Ghnbre,1,synthetic,persianphish_generated,generated_phishing,ashtad.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__ashtad.ir__ae95d91fca4c__T11.html,ok,0.964,train,1,T04,T11,338.0,9.0,9.0,0.0,1.0,0.0,319.0,8.0,0.0,0.138801261829653,0.0621301775147929,0.0,1.0,0.0,0.0,2.94770277922009,-0.0,19.0,16.68421052631579,13.090987786215239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.378044590776334,7.16703787691222,5.497168225293202,0.7613899613899614,0.0,0.0,1.0,3.784189633918261,0.0,6.208590026096629,19.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,1.791759469228055,0.11627906976744186,1.6094379124341003,2.3978952727983707,0.0,3.295836866004329,0.0,3.4965075614664802,0.0,3.0,1.0,0.9310344827586207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__asiac.ir__8814d21efd05__legitimate,https://asiac.ir/,0,real,legitimate_archive,verified_legitimate,asiac.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__asiac.ir__8814d21efd05.html,ok,0.9827,policy,1,,,17.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,2.5,-0.0,3.0,4.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.816128954578758,9.009325172734973,7.352441100243583,0.7362435803374908,3.0,0.0,1.0,3.4011973816621555,0.0,6.76849321164863,16.0,4.189654742026425,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.204006687076795,2.3978952727983707,0.05235602094240838,2.8903717578961645,4.127134385045092,0.0,3.332204510175204,0.18518518518518517,2.1972245773362196,0.125,1.0,1.0,0.9370629370629371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__asiac.ir__8814d21efd05__phishing,https://as14c-v3rify.ir/,1,synthetic,persianphish_generated,generated_phishing,asiac.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__asiac.ir__8814d21efd05__T11.html,ok,0.9784,policy,1,T03,T11,24.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,1.0,1.0,0.0,0.0,3.640223928941852,-0.0,4.0,4.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.716820955187995,9.009325172734973,7.352441100243583,0.7362435803374908,3.0,0.0,1.0,3.4011973816621555,0.0,6.767343125265392,16.0,4.204692619390966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2574953720277815,1.0,2.8903717578961645,4.127134385045092,0.0,3.367295829986474,0.6785714285714286,2.1972245773362196,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__atu.ac.ir__6a34b7880e12__legitimate,https://atu.ac.ir/,0,real,legitimate_archive,verified_legitimate,atu.ac.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__atu.ac.ir__6a34b7880e12.html,ok,1.0,test,1,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,2.725480556997868,-0.0,4.0,3.0,1.224744871391589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41607827100408,10.054490426072656,8.31752199628717,0.7794832108001204,0.0,0.0,1.0,3.1354942159291497,0.0,7.520776415062797,19.0,3.8501476017100584,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,5.723585101952381,3.258096538021482,0.07575757575757576,2.9444389791664403,4.276666119016055,0.0,3.367295829986474,0.07142857142857142,2.8903717578961645,0.0,1.0,1.0,0.9372197309417041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__atu.ac.ir__6a34b7880e12__phishing,https://xn--tu-6kc.ac.ir/,1,synthetic,persianphish_generated,generated_phishing,atu.ac.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__atu.ac.ir__6a34b7880e12__T14.html,ok,0.9974,test,1,T01,T14,25.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.36,3.0,2.0,0.0,0.0,3.452819531114783,-0.0,6.0,2.6666666666666665,1.1055415967851334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.160175293143137,10.054490426072656,8.31752199628717,0.7794832108001204,0.0,0.0,1.0,3.1354942159291497,0.0,7.521859252201629,19.0,3.871201010907891,2.0,0.0,0.0,2.0,0.0,10.0,2.0,1.0,1.6094379124341003,5.7899601708972535,0.9878787878787879,2.9444389791664403,4.276666119016055,1.0,3.4011973816621555,0.06896551724137931,2.8903717578961645,0.0,1.0,1.0,0.26174496644295303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__aut.ac.ir__b630565dfbbb__legitimate,https://aut.ac.ir/,0,real,legitimate_archive,verified_legitimate,aut.ac.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__aut.ac.ir__b630565dfbbb.html,ok,0.9887,train,1,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,2.725480556997868,-0.0,4.0,3.0,1.224744871391589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.955590014067498,10.048020703268426,8.313116702819253,0.7820762473495175,1.0,0.0,1.0,4.04305126783455,0.0,7.538494999413465,16.0,3.5553480614894135,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,6.054439346269371,3.044522437723423,0.0449438202247191,3.1780538303479458,4.6443908991413725,0.0,2.9444389791664403,0.0,2.4849066497880004,0.0,2.0,1.0,0.9634782608695652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__aut.ac.ir__b630565dfbbb__phishing,https://xn--ut-6kc.xn--80a8a.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,aut.ac.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__aut.ac.ir__b630565dfbbb__T16.html,ok,0.9854,train,1,T02,T16,39.0,30.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.358974358974359,8.0,2.0,0.0,0.0,3.5898980954642874,-0.0,9.0,2.7777777777777777,1.314684396244359,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.879635884652052,10.060277603300317,8.325548307161398,0.7796016072497222,1.0,0.0,1.0,4.04305126783455,0.0,7.550661243105336,16.0,3.6109179126442243,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,5.501258210544727,5.308267697401205,0.451685393258427,3.1780538303479458,4.6443908991413725,0.0,3.044522437723423,0.0,2.4849066497880004,0.0,2.0,1.0,0.6452173913043479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__backlinkdev.ir__56c3c3ac1743__legitimate,https://backlinkdev.ir/,0,real,legitimate_archive,verified_legitimate,backlinkdev.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__backlinkdev.ir__56c3c3ac1743.html,ok,0.9843,train,1,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,3.521640636343319,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85443499310871,10.567077180853747,8.967504187316237,0.7765360251326158,0.0,0.0,1.0,3.4011973816621555,0.0,6.584791392385716,12.0,4.007333185232471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.736198448394496,0.0,0.0,0.6931471805599453,3.044522437723423,0.0,2.1972245773362196,0.0,2.0794415416798357,0.0,0.0,0.0,0.9281045751633987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__backlinkdev.ir__56c3c3ac1743__phishing,https://xn--bklnkv-3nf8bzgxju3e.xn--r-evb/,1,synthetic,persianphish_generated,generated_phishing,backlinkdev.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__backlinkdev.ir__56c3c3ac1743__T12.html,ok,0.9846,train,1,T02,T12,42.0,33.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.2619047619047619,6.0,1.0,0.0,0.0,3.801377452429548,-0.0,7.0,4.428571428571429,3.499271061118826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.860175130191793,10.567643519745475,8.967886572127473,0.7760963557751699,0.0,0.0,1.0,3.4011973816621555,0.0,6.602587892189336,12.0,4.007333185232471,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.736198448394496,1.0,0.6931471805599453,3.091042453358316,0.0,2.1972245773362196,0.5,2.0794415416798357,1.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__backlinkweb.ir__3e47e85adafc__legitimate,https://backlinkweb.ir/,0,real,legitimate_archive,verified_legitimate,backlinkweb.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__backlinkweb.ir__3e47e85adafc.html,ok,0.9887,policy,1,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,3.3787834934861767,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.957008540514401,10.82830185535116,9.242710752006634,0.7756955599182978,0.0,0.0,1.0,3.5553480614894135,0.0,6.502790045915623,12.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.584967478670572,0.0,0.0,0.6931471805599453,2.772588722239781,0.0,2.1972245773362196,0.0,2.0794415416798357,0.0,0.0,0.0,0.946969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__backlinkweb.ir__3e47e85adafc__phishing,https://cdn-redirect-1.example-cdn.net/r?token=q3OuM6rjHSEu&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3D1u4Di15k8m8y%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fbacklinkweb.ir,1,synthetic,persianphish_generated,generated_phishing,backlinkweb.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__backlinkweb.ir__3e47e85adafc__T15.html,ok,0.9891,policy,1,T06,T15,239.0,30.0,15.0,1.0,2.0,1.0,198.0,2.0,0.0,0.1497005988023952,0.18536585365853658,3.0,2.0,0.0,17.0,3.685917579505496,1.0,35.0,4.771428571428571,3.1810664365066925,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96671078556799,10.82830185535116,9.242710752006634,0.7756955599182978,0.0,0.0,1.0,3.5553480614894135,0.0,6.504288173536645,12.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.584967478670572,1.0,0.6931471805599453,2.772588722239781,0.0,2.302585092994046,0.4444444444444444,2.0794415416798357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__balad.ir__fc8e6267f038__legitimate,https://balad.ir/,0,real,legitimate_archive,verified_legitimate,balad.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__balad.ir__fc8e6267f038.html,ok,1.0,train,1,,,17.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,2.75,-0.0,3.0,4.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.241849850276266,11.945097415906957,7.513709247839705,0.04544362873963871,0.0,0.0,1.0,2.9444389791664403,0.0,7.932721027481948,17.0,4.663439094112067,1.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.153291594497779,0.6931471805599453,0.005780346820809248,0.0,4.875197323201151,1.0,4.007333185232471,0.09259259259259259,1.791759469228055,0.0,2.0,1.0,0.969047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bamdadesari.ir__2e8a0236674f__legitimate,https://bamdadesari.ir/,0,real,legitimate_archive,verified_legitimate,bamdadesari.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__bamdadesari.ir__2e8a0236674f.html,ok,1.0,train,1,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,3.039148671903071,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.849564662916894,12.669485855592535,5.616771097666572,0.0025259753945460323,0.0,0.0,1.0,3.9889840465642745,0.0,5.814130531825066,23.0,4.143134726391533,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.9318256327243257,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,3.1780538303479458,0.043478260869565216,2.833213344056216,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bamdadesari.ir__2e8a0236674f__phishing,https://bamdadrsari.ir/,1,synthetic,persianphish_generated,generated_phishing,bamdadesari.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__bamdadesari.ir__2e8a0236674f__T17.html,ok,0.85,train,1,T05,T17,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,2.8423709931771084,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.143978087376738,5.220355825078324,3.4011973816621555,0.5217391304347826,0.0,0.0,1.0,3.4011973816621555,0.5,2.8903717578961645,5.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bandarabbas.ir__225d05848203__legitimate,https://bandarabbas.ir/,0,real,legitimate_archive,verified_legitimate,bandarabbas.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__bandarabbas.ir__225d05848203.html,ok,0.9604,policy,1,,,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,2.7534343861887853,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.293861082522517,8.461257559085935,6.728628613084702,0.7895070869473239,0.0,0.0,1.0,3.367295829986474,0.0,6.637258031284457,19.0,3.828641396489095,1.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,4.727387818712341,2.0794415416798357,0.058823529411764705,3.2188758248682006,3.970291913552122,0.0,2.833213344056216,0.1875,2.1972245773362196,0.0,2.0,1.0,0.9341317365269461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bandarabbas.ir__225d05848203__phishing,https://bandarabbas.ir/?WESqxV=uL4qwsDQgwEGLy5XX5IjMuYPZRCAuNAo&wFi0DS=rgqX6E91FAupGOMBIZQKvdIyIMIk7Ad9&GinBc4=O9hTFvE9m76dYNsSl77Ej76vXhZo7NY9&X2ZsdS=mKgEXA0SAVzzi9Y5XWNLr3LLkSJJQ7TG&ZTHkFL=FnrGftM33ESagpZfATH6JgVi3IRjjlQ2&2e0D1I=3k8VzUxwtC960TZStqfWt5vatQZEWAPp&JpYVs3=wIVYTXOaBz2MdsKAbNFaVgnofkZ8bVuT&5YbZSC=Ovj0X9qVWTodEdQTH7o2cSssCUZNxrs8,1,synthetic,persianphish_generated,generated_phishing,bandarabbas.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__bandarabbas.ir__225d05848203__T24.html,ok,0.9667,policy,1,T04,T24,343.0,14.0,14.0,0.0,1.0,0.0,319.0,8.0,0.0,0.15217391304347827,0.061224489795918366,0.0,1.0,0.0,0.0,2.7534343861887853,-0.0,19.0,16.94736842105263,12.922740805142595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.441450945311539,8.461257559085935,6.728628613084702,0.7895070869473239,0.0,0.0,1.0,3.367295829986474,0.0,6.637258031284457,19.0,3.8066624897703196,1.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,4.727387818712341,2.0794415416798357,0.058823529411764705,3.2188758248682006,3.970291913552122,0.0,2.833213344056216,0.1875,2.1972245773362196,0.0,2.0,1.0,0.9337349397590361,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bartarinha.ir__b7083e4f4739__legitimate,https://bartarinha.ir/,0,real,legitimate_archive,verified_legitimate,bartarinha.ir,20260128,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260128__bartarinha.ir__b7083e4f4739.html,ok,1.0,train,1,,,22.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,1.0,0.0,0.0,2.8150724101159437,-0.0,3.0,5.666666666666667,3.2998316455372216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.317007037632633,9.88369292520795,8.230843564198235,0.7964502473606365,0.0,0.0,1.0,3.912023005428146,0.0,8.135346948906706,20.0,4.61512051684126,2.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,6.318968113746434,4.532599493153256,0.14241486068111456,1.0986122886681098,4.787491742782046,1.0,2.70805020110221,0.21428571428571427,1.0986122886681098,0.5,8.0,1.0,0.8737373737373737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260128__bartarinha.ir__b7083e4f4739__phishing,https://baretarinha.ir/,1,synthetic,persianphish_generated,generated_phishing,bartarinha.ir,20260128,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260128__bartarinha.ir__b7083e4f4739__T22.html,ok,0.8462,train,1,T05,T22,23.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1.0,0.0,0.0,2.9852281360342516,-0.0,3.0,6.0,3.7416573867739413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264620829411216,6.186208623900494,4.330733340286331,0.5381443298969072,0.0,0.0,1.0,3.8918202981106265,0.0,3.6109179126442243,6.0,2.0794415416798357,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
